repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,signature,parse_failure_reason
1,cycle,Cycle,5,"(15, [(0,6),(0,8),(1,5),(1,12),(2,8),(2,10),(3,4),(3,13),(4,12),(5,14),(6,11),(7,9),(7,13),(9,11),(10,14)])",True,True,"15|0-6,0-8,1-5,1-12,2-8,2-10,3-4,3-13,4-12,5-14,6-11,7-9,7-13,9-11,10-14",
1,cycle,Cycle,6,"(15, [(0,4),(0,10),(1,11),(1,12),(2,3),(2,6),(3,13),(4,7),(5,6),(5,10),(7,11),(8,9),(8,14),(9,12),(13,14)])",True,True,"15|0-4,0-10,1-11,1-12,2-3,2-6,3-13,4-7,5-6,5-10,7-11,8-9,8-14,9-12,13-14",
1,cycle,Cycle,7,"(15, [(0,1),(0,5),(1,9),(2,7),(2,9),(3,7),(3,8),(4,8),(4,10),(5,6),(6,12),(10,14),(11,12),(11,13),(13,14)])",True,True,"15|0-1,0-5,1-9,2-7,2-9,3-7,3-8,4-8,4-10,5-6,6-12,10-14,11-12,11-13,13-14",
1,cycle,Cycle,8,"(15, [(0,6),(0,9),(1,2),(1,10),(2,7),(3,7),(3,8),(4,5),(4,14),(5,10),(6,13),(8,11),(9,11),(12,13),(12,14)])",True,True,"15|0-6,0-9,1-2,1-10,2-7,3-7,3-8,4-5,4-14,5-10,6-13,8-11,9-11,12-13,12-14",
1,cycle,Cycle,9,"(15, [(0,2),(0,4),(1,11),(1,13),(2,14),(3,6),(3,12),(4,10),(5,7),(5,13),(6,9),(7,10),(8,12),(8,14),(9,11)])",True,True,"15|0-2,0-4,1-11,1-13,2-14,3-6,3-12,4-10,5-7,5-13,6-9,7-10,8-12,8-14,9-11",
1,cycle,Cycle,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233EC63610>"
1,planar,Planar,1,"(15, [(0,1),(0,2),(0,9),(0,10),(1,2),(2,3),(2,7),(3,4),(3,6),(3,9),(4,5),(5,6),(5,7),(5,8),(6,7),(6,12),(7,8),(8,9),(9,10),(10,11),(11,12),(11,13),(12,13),(13,14)])",True,False,,
1,planar,Planar,2,"(15, [(0,1),(0,6),(1,2),(1,13),(2,3),(3,4),(3,8),(3,11),(4,5),(4,7),(4,14),(5,6),(5,11),(6,7),(6,11),(7,8),(8,9),(8,12),(9,10),(10,11),(10,12),(11,12),(12,13),(13,14)])",True,False,,
1,planar,Planar,3,"(15, [(0,1),(0,5),(0,6),(0,12),(1,2),(1,8),(2,3),(2,6),(2,8),(2,14),(3,4),(4,5),(4,7),(5,6),(5,10),(5,13),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,False,,
1,planar,Planar,4,"(15, [(0,1),(0,8),(1,2),(1,11),(1,14),(2,3),(3,4),(3,5),(3,13),(4,5),(5,6),(5,10),(5,11),(5,13),(6,7),(7,8),(7,9),(8,9),(8,13),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,False,,
1,planar,Planar,5,"(15, [(0,1),(1,2),(1,3),(2,3),(2,11),(2,13),(3,4),(4,5),(4,10),(5,6),(5,8),(6,7),(6,10),(6,13),(7,8),(8,9),(9,10),(9,11),(9,14),(10,11),(10,12),(11,12),(12,13),(13,14)])",True,False,,
1,planar,Planar,6,"(15, [(0,1),(0,7),(1,2),(1,5),(2,3),(2,10),(2,12),(2,14),(3,4),(4,5),(4,9),(5,6),(5,8),(6,7),(6,8),(6,11),(7,8),(7,13),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,False,,
1,planar,Planar,7,"(15, [(0,1),(0,7),(0,9),(0,13),(1,2),(2,3),(3,4),(3,7),(3,8),(3,13),(4,5),(5,6),(6,7),(6,9),(7,8),(8,9),(8,10),(8,13),(9,10),(10,11),(11,12),(11,14),(12,13),(13,14)])",True,False,,
1,planar,Planar,8,"(15, [(0,1),(0,5),(1,2),(1,4),(1,5),(1,11),(1,14),(2,3),(3,4),(3,9),(4,5),(5,6),(6,7),(7,8),(7,10),(7,12),(8,9),(9,10),(10,11),(10,14),(11,12),(11,14),(12,13),(13,14)])",True,False,,
1,planar,Planar,9,"(15, [(0,1),(1,2),(1,4),(1,7),(2,3),(2,8),(2,11),(3,4),(3,11),(4,5),(4,11),(5,6),(6,7),(6,9),(6,12),(6,13),(7,8),(8,9),(8,13),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,False,,
1,planar,Planar,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233EC8BB50>"
1,components,#Components,1,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,2,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,3,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,4,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,5,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,6,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,7,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,8,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,9,"(15, [(0,1),(1,2),(3,4),(4,5),(6,7),(7,8),(9,10),(10,11),(12,13),(13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233EC84690>"
1,k_regular,k-regular,1,"(16, [(0,13),(0,15),(1,4),(1,7),(2,4),(2,12),(3,8),(3,14),(5,12),(5,14),(6,7),(6,11),(8,15),(9,10),(9,11),(10,13)])",True,False,,
1,k_regular,k-regular,2,"(16, [(0,8),(0,14),(1,3),(1,11),(2,10),(2,14),(3,5),(4,8),(4,15),(5,12),(6,9),(6,13),(7,12),(7,15),(9,10),(11,13)])",True,False,,
1,k_regular,k-regular,3,"(16, [(0,3),(0,15),(1,4),(1,12),(2,6),(2,11),(3,7),(4,5),(5,11),(6,9),(7,10),(8,10),(8,13),(9,14),(12,13),(14,15)])",True,False,,
1,k_regular,k-regular,4,"(16, [(0,6),(0,12),(1,7),(1,13),(2,3),(2,12),(3,4),(4,10),(5,8),(5,14),(6,15),(7,9),(8,13),(9,15),(10,11),(11,14)])",True,False,,
1,k_regular,k-regular,5,"(16, [(0,10),(0,14),(1,6),(1,13),(2,5),(2,12),(3,7),(3,12),(4,13),(4,15),(5,11),(6,9),(7,8),(8,15),(9,14),(10,11)])",True,False,,
1,k_regular,k-regular,6,"(16, [(0,10),(0,13),(1,2),(1,8),(2,7),(3,7),(3,11),(4,5),(4,8),(5,6),(6,14),(9,10),(9,15),(11,12),(12,15),(13,14)])",True,False,,
1,k_regular,k-regular,7,"(16, [(0,3),(0,10),(1,2),(1,4),(2,8),(3,7),(4,6),(5,6),(5,15),(7,14),(8,14),(9,10),(9,11),(11,13),(12,13),(12,15)])",True,False,,
1,k_regular,k-regular,8,"(16, [(0,7),(0,13),(1,7),(1,11),(2,4),(2,12),(3,6),(3,8),(4,8),(5,10),(5,11),(6,14),(9,12),(9,15),(10,15),(13,14)])",True,False,,
1,k_regular,k-regular,9,"(16, [(0,7),(0,13),(1,14),(1,15),(2,11),(2,12),(3,8),(3,14),(4,6),(4,7),(5,8),(5,13),(6,9),(9,10),(10,12),(11,15)])",True,False,,
1,k_regular,k-regular,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233EC41390>"
1,wheel,Wheel,1,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,2,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,3,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,4,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,5,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,6,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,7,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,8,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,9,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(0,7),(0,8),(0,9),(0,10),(0,11),(0,12),(0,13),(0,14),(1,2),(1,14),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,wheel,Wheel,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233ECA09D0>"
1,bipartite,Bipartite,1,"(10, [(2,5),(2,6),(3,5),(3,6),(3,9),(4,6),(4,8),(4,9)])",True,True,"10|2-5,2-6,3-5,3-6,3-9,4-6,4-8,4-9",
1,bipartite,Bipartite,2,"(10, [(1,5),(1,6),(1,9),(3,7),(3,9),(4,6),(4,8)])",True,True,"10|1-5,1-6,1-9,3-7,3-9,4-6,4-8",
1,bipartite,Bipartite,3,"(10, [(0,5),(0,7),(0,9),(1,7),(2,8),(3,5),(3,6),(4,7),(4,9)])",True,True,"10|0-5,0-7,0-9,1-7,2-8,3-5,3-6,4-7,4-9",
1,bipartite,Bipartite,4,"(10, [(0,5),(1,5),(1,6),(1,9),(3,8),(4,5),(4,7),(4,9)])",True,True,"10|0-5,1-5,1-6,1-9,3-8,4-5,4-7,4-9",
1,bipartite,Bipartite,5,"(10, [(0,7),(0,8),(1,5),(1,6),(1,7),(2,7),(2,8),(3,7),(4,5),(4,7)])",True,True,"10|0-7,0-8,1-5,1-6,1-7,2-7,2-8,3-7,4-5,4-7",
1,bipartite,Bipartite,6,"(10, [(0,5),(0,7),(0,9),(1,9),(2,7),(3,6),(4,5),(4,6),(4,8)])",True,True,"10|0-5,0-7,0-9,1-9,2-7,3-6,4-5,4-6,4-8",
1,bipartite,Bipartite,7,"(10, [(0,7),(0,8),(0,9),(1,5),(1,6),(1,7),(1,8),(1,9),(2,9),(4,6)])",True,True,"10|0-7,0-8,0-9,1-5,1-6,1-7,1-8,1-9,2-9,4-6",
1,bipartite,Bipartite,8,"(10, [(0,6),(2,5),(2,6),(3,6),(3,8),(3,9),(4,6),(4,7),(4,8)])",True,True,"10|0-6,2-5,2-6,3-6,3-8,3-9,4-6,4-7,4-8",
1,bipartite,Bipartite,9,"(10, [(0,6),(0,9),(1,6),(2,6),(2,7),(2,8),(2,9),(3,5),(3,7),(3,9),(4,5),(4,8)])",True,True,"10|0-6,0-9,1-6,2-6,2-7,2-8,2-9,3-5,3-7,3-9,4-5,4-8",
1,bipartite,Bipartite,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233EC916D0>"
1,k_coloring,k-coloring,1,"(15, [(0,1),(0,4),(0,8),(0,12),(1,2),(1,10),(1,11),(2,3),(2,4),(2,9),(2,12),(2,13),(2,14),(3,4),(4,5),(4,9),(4,14),(5,6),(5,7),(6,7),(7,8),(7,10),(8,9),(8,13),(9,10),(9,12),(9,13),(10,11),(11,12),(12,",True,False,,
1,k_coloring,k-coloring,2,"(15, [(0,1),(0,10),(0,14),(1,2),(1,10),(2,3),(2,5),(2,7),(2,10),(2,11),(2,12),(3,4),(3,6),(3,12),(3,13),(3,14),(4,5),(4,8),(4,9),(5,6),(5,13),(6,7),(7,8),(7,9),(7,10),(8,9),(8,14),(9,10),(10,11),(11,1",True,False,,
1,k_coloring,k-coloring,3,"(15, [(0,1),(0,4),(0,8),(0,9),(0,12),(1,2),(1,6),(1,11),(2,3),(2,12),(3,4),(3,7),(3,8),(3,10),(4,5),(5,6),(5,12),(6,7),(6,8),(6,9),(7,8),(7,9),(7,10),(7,12),(8,9),(9,10),(9,13),(10,11),(11,12),(11,13)",True,False,,
1,k_coloring,k-coloring,4,"(15, [(0,1),(0,2),(0,3),(0,6),(0,14),(1,2),(1,6),(1,7),(1,11),(2,3),(2,12),(3,4),(4,5),(4,10),(4,13),(5,6),(5,8),(5,9),(6,7),(6,12),(7,8),(7,14),(8,9),(8,12),(8,14),(9,10),(9,11),(10,11),(10,12),(11,1",True,True,"15|0-1,0-2,0-3,0-6,0-14,1-2,1-6,1-7,1-11,2-3,2-12,3-4,4-5,4-10,4-13,5-6,5-8,5-9,6-7,6-12,7-8,7-14,8-9,8-12,8-14,9-10,9-11,10-11,10-12,11-12,12-13,13-14",
1,k_coloring,k-coloring,5,"(15, [(0,1),(0,6),(0,11),(0,12),(1,2),(1,3),(1,5),(1,8),(1,12),(2,3),(2,8),(2,10),(3,4),(3,13),(3,14),(4,5),(4,11),(4,14),(5,6),(6,7),(6,9),(7,8),(7,12),(7,14),(8,9),(9,10),(10,11),(10,12),(11,12),(11",True,False,,
1,k_coloring,k-coloring,6,"(15, [(0,1),(0,9),(1,2),(1,6),(1,9),(1,13),(1,14),(2,3),(2,7),(3,4),(3,14),(4,5),(4,6),(5,6),(5,13),(6,7),(6,9),(6,10),(6,13),(6,14),(7,8),(7,9),(7,14),(8,9),(8,13),(9,10),(9,11),(10,11),(10,14),(11,1",True,False,,
1,k_coloring,k-coloring,7,"(15, [(0,1),(0,7),(0,12),(0,14),(1,2),(1,4),(2,3),(2,6),(2,9),(2,13),(2,14),(3,4),(3,9),(3,10),(4,5),(4,8),(5,6),(6,7),(6,8),(6,9),(7,8),(7,13),(8,9),(8,10),(8,14),(9,10),(9,14),(10,11),(10,12),(11,12",True,False,,
1,k_coloring,k-coloring,8,"(15, [(0,1),(0,8),(1,2),(1,7),(1,11),(2,3),(2,8),(2,10),(2,12),(2,14),(3,4),(3,5),(3,9),(4,5),(4,6),(4,7),(4,11),(4,13),(5,6),(6,7),(6,12),(6,13),(7,8),(7,11),(8,9),(8,11),(8,14),(9,10),(10,11),(11,12",True,True,"15|0-1,0-8,1-2,1-7,1-11,2-3,2-8,2-10,2-12,2-14,3-4,3-5,3-9,4-5,4-6,4-7,4-11,4-13,5-6,6-7,6-12,6-13,7-8,7-11,8-9,8-11,8-14,9-10,10-11,11-12,12-13,13-14",
1,k_coloring,k-coloring,9,"(15, [(0,1),(0,4),(0,9),(0,12),(1,2),(1,12),(2,3),(2,8),(3,4),(3,13),(3,14),(4,5),(5,6),(5,7),(5,9),(5,10),(6,7),(6,12),(6,13),(7,8),(7,9),(7,10),(8,9),(8,10),(9,10),(9,12),(10,11),(11,12),(11,14),(12",True,False,,
1,k_coloring,k-coloring,10,bad-output,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x000002233ECD0AD0>"
