repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,signature,parse_failure_reason
3,tree,Tree,22,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,5-10,5-11,6-12,7-13,8-14",
3,tree,Tree,23,"(15, [(0,1), (0,2), (2,3), (2,4), (4,5), (4,6), (4,7), (2,8), (8,9), (8,10), (10,11), (10,12), (12,13), (12,14)])",True,True,"15|0-1,0-2,2-3,2-4,2-8,4-5,4-6,4-7,8-9,8-10,10-11,10-12,12-13,12-14",
3,tree,Tree,24,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,25,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,26,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,27,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,28,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,29,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (3, 7), (4, 8), (4, 9), (5, 10), (6, 11), (7, 12), (8, 13), (9, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,3-7,4-8,4-9,5-10,6-11,7-12,8-13,9-14",
3,tree,Tree,30,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,31,"(15, [(0,1), (0,2), (0,3), (3,4), (3,5), (1,6), (1,7), (2,8), (2,9), (4,10), (4,11), (5,12), (6,13), (6,14)])",True,True,"15|0-1,0-2,0-3,1-6,1-7,2-8,2-9,3-4,3-5,4-10,4-11,5-12,6-13,6-14",
3,tree,Tree,32,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,33,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (3,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,3-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,34,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,35,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,5-10,5-11,6-12,7-13,8-14",
3,tree,Tree,36,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,37,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,38,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,3-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,39,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (4, 9), (5, 10), (6, 11), (7, 12), (8, 13), (9, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,4-9,5-10,6-11,7-12,8-13,9-14",
3,tree,Tree,40,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (1, 13), (13, 14)])",True,True,"15|0-1,1-2,1-13,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,13-14",
3,tree,Tree,41,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,42,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,43,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,44,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,45,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (4, 8), (4, 9), (5, 10), (5, 11), (7, 12), (8, 13), (10, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,4-8,4-9,5-10,5-11,7-12,8-13,10-14",
3,tree,Tree,46,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,47,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,48,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,49,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,50,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,51,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,52,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,53,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,54,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,55,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,56,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 10), (5, 11), (5, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,3-9,4-10,5-11,5-12,7-13,8-14",
3,tree,Tree,57,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (6, 11), (7, 12), (8, 13), (9, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,5-10,6-11,7-12,8-13,9-14",
3,tree,Tree,58,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 10), (4, 11), (5, 12), (5, 13), (6, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,3-9,4-10,4-11,5-12,5-13,6-14",
3,tree,Tree,59,LLM_ERROR: The read operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
3,tree,Tree,60,LLM_ERROR: OpenAI 网络请求失败：_ssl.c:1011: The handshake operation timed out,False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid character '：' (U+FF1A) (<unknown>, line 1)"
3,tree,Tree,61,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (5,10), (6,11), (7,12), (8,13), (8,14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,4-9,5-10,6-11,7-12,8-13,8-14",
3,tree,Tree,62,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,63,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,64,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,65,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,3-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,66,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,67,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,68,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (3, 9), (4, 10), (5, 11), (6, 12), (6, 13), (7, 14)])",True,True,"15|0-1,0-2,1-3,1-4,1-5,2-6,2-7,3-8,3-9,4-10,5-11,6-12,6-13,7-14",
3,tree,Tree,69,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,70,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (6, 13), (13, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,6-13,13-14",
3,tree,Tree,71,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,72,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (5,9), (5,10), (6,11), (7,12), (8,13), (8,14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,5-9,5-10,6-11,7-12,8-13,8-14",
3,tree,Tree,73,"(15, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8), (4,9), (4,10), (5,11), (6,12), (7,13), (8,14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,74,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,75,"(15, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 6), (2, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,0-3,1-4,1-5,2-6,2-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,76,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,77,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,78,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
3,tree,Tree,79,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,80,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,81,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,82,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,6-12,7-13,8-14",
3,tree,Tree,83,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,4-10,5-11,5-12,6-13,6-14",
3,tree,Tree,84,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (6, 11), (7, 12), (8, 13), (9, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,5-10,6-11,7-12,8-13,9-14",
3,tree,Tree,85,"(15, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (5, 10), (5, 11), (6, 12), (7, 13), (8, 14)])",True,True,"15|0-1,0-2,1-3,1-4,2-5,2-6,3-7,3-8,4-9,5-10,5-11,6-12,7-13,8-14",
